"","Hazard","T1_V1","T1_V2","T1_V3","T1_V4","T1_V5","T1_V6","T1_V9","T1_V10","T1_V11","T1_V13","T1_V14","T1_V16","T1_V17","T2_V1","T2_V2","T2_V3","T2_V4","T2_V5","T2_V6","T2_V7","T2_V9","T2_V10","T2_V11","T2_V12","T2_V13","T2_V14","T2_V15"
"15421",14,14,22,6,"B","C","Y","D",8,"L",10,1,"I","N",69,17,"Y",15,"A",2,37,1,6,"N","N","A",2,7
"15425",6,6,5,4,"B","K","Y","E",7,"H",20,1,"R","N",47,8,"Y",3,"A",2,37,21,3,"N","N","A",4,2
"15428",4,11,1,1,"N","K","Y","E",12,"J",20,1,"K","Y",90,15,"N",12,"A",1,40,20,1,"N","N","A",1,1
"15430",12,16,17,1,"N","B","Y","D",3,"B",10,1,"I","N",54,8,"N",13,"A",3,40,20,3,"N","N","A",3,7
"15434",18,15,19,2,"N","C","N","D",8,"B",10,3,"A","N",27,14,"N",4,"A",1,40,13,1,"N","N","D",1,3
"15435",1,10,23,1,"N","H","N","E",8,"H",10,2,"J","N",28,18,"N",9,"B",3,40,7,3,"Y","N","C",3,1
"15437",1,6,7,5,"B","A","N","B",12,"B",15,3,"A","N",69,13,"Y",13,"A",2,28,9,4,"Y","N","E",2,1
"15447",4,9,12,2,"B","C","Y","D",3,"B",15,1,"B","N",91,12,"N",18,"A",2,22,7,6,"Y","N","A",2,9
"15462",1,2,5,4,"N","B","N","D",12,"B",20,1,"A","N",52,9,"Y",10,"B",1,25,11,7,"N","N","A",1,1
"15467",1,15,15,1,"N","H","Y","D",3,"B",20,1,"B","N",20,10,"N",5,"A",2,37,5,4,"N","N","A",5,1
"15478",8,14,19,2,"B","H","N","D",8,"L",10,1,"I","Y",64,19,"N",4,"C",5,40,4,7,"Y","Y","D",5,1
"15479",4,6,15,1,"B","I","N","E",8,"J",10,3,"K","N",34,10,"N",10,"A",3,34,1,7,"Y","N","E",3,6
"15480",1,19,7,1,"N","H","N","E",3,"H",20,1,"R","N",28,9,"N",8,"B",1,37,7,6,"N","N","A",4,1
"15481",4,2,17,6,"G","A","N","D",2,"L",10,1,"B","N",90,18,"N",11,"C",2,40,5,1,"Y","N","E",2,1
"15486",1,6,11,2,"B","A","N","D",3,"B",15,3,"B","Y",97,8,"N",14,"A",2,31,25,7,"Y","Y","E",2,5
"15495",3,16,8,2,"N","A","N","D",3,"B",20,3,"I","N",34,7,"N",6,"A",2,25,18,7,"Y","N","E",2,1
"15500",8,11,17,1,"N","C","Y","D",8,"L",10,1,"D","N",29,13,"N",11,"A",2,34,22,5,"Y","N","E",2,4
"15504",5,8,7,4,"B","I","N","E",8,"H",20,3,"K","N",94,15,"Y",22,"A",1,31,1,6,"Y","N","C",1,12
"15507",4,16,11,5,"B","I","Y","E",8,"J",20,1,"N","N",43,9,"Y",6,"A",1,40,4,1,"N","N","A",2,1
"15511",1,18,16,5,"B","I","Y","E",2,"J",20,1,"K","N",23,10,"N",5,"A",2,31,1,6,"Y","N","E",2,1
"15512",1,8,2,1,"N","H","Y","D",8,"B",20,1,"C","N",51,11,"N",12,"A",2,40,18,7,"Y","N","E",2,2
"15522",14,8,23,2,"N","K","N","E",3,"J",20,1,"K","N",54,17,"Y",11,"A",2,34,13,5,"Y","N","E",2,4
"15523",4,12,12,5,"N","B","Y","D",3,"L",20,1,"I","N",55,9,"Y",8,"A",2,37,16,4,"Y","N","C",2,1
"15525",1,11,18,2,"W","H","Y","E",3,"H",10,1,"K","N",51,13,"N",4,"B",2,22,19,6,"N","N","A",2,1
"15528",7,7,8,6,"B","A","Y","D",7,"B",10,1,"B","Y",70,9,"Y",14,"A",1,37,16,6,"N","Y","E",1,6
"15533",2,17,19,3,"N","B","Y","B",8,"B",15,3,"I","Y",94,9,"N",14,"A",1,25,17,1,"Y","Y","E",1,6
"15539",4,14,8,3,"C","K","N","E",2,"H",15,3,"R","N",85,10,"N",6,"A",1,37,7,6,"Y","N","E",1,3
"15540",1,10,19,4,"N","H","N","E",12,"I",5,3,"J","N",10,10,"N",4,"B",2,28,9,6,"N","N","A",7,1
"15541",4,5,6,4,"B","A","Y","D",8,"B",15,3,"B","Y",91,9,"N",11,"A",2,40,8,3,"Y","Y","E",2,5
"15548",1,11,8,1,"N","H","N","E",12,"J",15,3,"L","N",47,15,"N",5,"B",2,22,17,7,"Y","N","E",2,1
"15557",1,18,9,2,"N","H","N","E",7,"J",10,1,"R","N",28,9,"N",3,"B",2,31,8,6,"Y","N","E",5,1
"15562",7,7,17,1,"E","A","N","D",3,"B",15,1,"B","N",49,10,"N",8,"A",2,31,1,6,"N","N","A",2,2
"15563",1,13,10,3,"W","C","Y","D",8,"L",15,1,"G","N",21,16,"N",11,"C",4,25,17,7,"Y","N","E",6,1
"15570",4,5,18,2,"N","A","Y","D",3,"B",10,1,"B","Y",99,6,"N",17,"C",2,37,8,1,"Y","Y","E",2,1
"15575",5,15,5,2,"N","K","Y","E",3,"H",10,1,"N","N",13,15,"N",5,"A",3,37,13,4,"Y","N","D",5,4
"15578",1,6,11,2,"N","A","Y","D",3,"B",20,1,"I","Y",57,8,"Y",12,"C",2,37,13,1,"Y","Y","E",2,1
"15587",1,19,20,1,"N","C","N","D",3,"B",15,1,"I","Y",49,13,"N",6,"C",3,31,19,6,"Y","Y","E",5,2
"15591",4,8,2,1,"N","H","N","C",3,"B",10,3,"I","N",75,19,"N",10,"A",2,37,18,7,"Y","N","D",5,2
"15604",1,9,5,2,"E","H","Y","D",8,"L",15,3,"D","N",42,15,"N",3,"B",1,25,12,1,"N","N","A",1,1
"15617",1,8,19,4,"N","K","N","E",12,"H",20,3,"R","N",59,15,"N",14,"A",1,40,12,6,"Y","N","C",1,10
"15620",1,16,9,6,"N","K","N","F",3,"H",15,1,"K","N",85,7,"N",15,"A",2,34,2,1,"Y","N","E",2,7
"15621",2,9,18,9,"N","K","Y","F",8,"H",5,3,"N","N",39,14,"N",3,"A",1,28,17,6,"Y","N","E",1,1
"15635",25,9,7,2,"E","C","N","D",2,"L",10,1,"I","N",31,16,"N",8,"A",2,28,8,5,"N","N","A",4,1
"15643",3,1,17,5,"C","K","Y","E",7,"J",20,3,"R","N",39,16,"N",14,"A",1,25,21,6,"Y","N","D",2,1
"15647",10,9,12,2,"B","K","Y","E",8,"H",20,1,"R","N",89,11,"Y",13,"A",1,37,4,7,"N","N","A",1,9
"15649",2,7,19,6,"W","B","N","D",3,"B",15,3,"D","N",33,7,"N",11,"B",1,25,1,7,"Y","N","C",1,1
"15657",5,15,22,1,"N","C","N","D",3,"B",10,3,"I","N",56,9,"Y",4,"A",2,37,8,5,"Y","N","C",6,1
"15669",4,1,20,3,"N","A","Y","D",8,"L",10,1,"I","N",56,21,"Y",8,"B",1,40,24,4,"Y","N","E",1,1
"15670",1,10,8,1,"G","K","Y","E",7,"H",10,1,"R","N",84,19,"Y",18,"A",2,31,10,4,"Y","N","E",2,6
"15684",5,17,6,4,"B","A","N","D",3,"B",15,1,"G","N",53,8,"N",9,"A",1,40,16,4,"N","N","A",2,3
"15687",1,15,16,5,"N","H","N","D",12,"B",10,3,"A","N",49,21,"Y",9,"A",2,37,6,6,"Y","N","C",2,4
"15690",1,7,14,5,"B","K","Y","E",12,"H",15,2,"L","Y",80,9,"N",6,"C",1,40,13,3,"Y","Y","E",1,1
"15693",1,13,22,4,"N","K","Y","F",8,"J",15,3,"M","N",42,15,"N",8,"A",2,34,16,3,"N","N","A",4,5
"15695",5,7,20,3,"W","I","N","E",8,"H",10,1,"M","Y",85,14,"Y",16,"A",1,34,14,4,"Y","Y","E",1,1
"15697",7,12,1,1,"N","H","Y","E",12,"H",15,1,"K","N",16,13,"N",4,"B",1,40,1,7,"N","N","A",1,1
"15699",8,5,17,4,"N","K","N","E",12,"J",10,2,"R","N",51,8,"Y",13,"A",1,40,16,3,"Y","N","E",1,2
"15702",3,13,18,3,"N","K","Y","E",8,"N",20,1,"R","Y",91,12,"Y",9,"A",4,34,17,4,"Y","Y","E",4,4
"15704",15,12,18,3,"N","K","N","F",12,"H",15,1,"R","N",36,14,"N",21,"A",3,22,23,4,"Y","N","C",3,12
"15710",8,8,8,1,"N","K","N","E",3,"J",10,1,"J","Y",74,12,"N",18,"A",2,40,17,6,"Y","Y","E",2,6
"15717",7,16,19,5,"N","H","N","E",7,"H",10,1,"R","N",59,11,"N",12,"D",2,22,1,7,"Y","N","E",2,7
"15720",1,6,17,2,"B","I","N","E",3,"J",15,1,"R","N",73,9,"Y",11,"A",2,37,1,6,"Y","N","E",2,1
"15731",1,1,5,6,"C","B","Y","D",12,"L",10,2,"B","N",41,20,"N",11,"A",2,40,21,4,"Y","N","D",2,1
"15733",1,8,19,3,"H","K","N","E",12,"H",20,1,"M","N",67,10,"N",12,"C",2,40,13,2,"Y","N","E",2,1
"15734",8,17,24,1,"N","K","N","E",3,"H",10,1,"M","Y",54,14,"Y",15,"A",1,31,4,1,"N","Y","A",1,4
"15740",5,7,21,2,"B","D","N","B",3,"B",20,3,"E","N",6,14,"N",5,"B",1,34,6,5,"N","N","A",1,1
"15741",4,10,22,4,"W","C","Y","D",8,"L",15,1,"I","N",28,14,"N",16,"A",1,40,4,6,"Y","N","E",1,2
"15742",4,8,7,4,"E","H","N","B",7,"B",10,1,"E","Y",66,18,"N",16,"B",2,22,9,7,"N","N","A",2,1
"15744",4,10,16,3,"N","C","N","D",8,"L",5,1,"A","N",26,16,"Y",7,"A",1,28,2,3,"Y","N","E",1,4
"15745",1,1,19,2,"C","A","Y","D",2,"F",10,1,"E","N",23,17,"Y",10,"D",2,25,21,7,"N","N","E",2,1
"15748",1,12,20,5,"E","C","N","D",7,"L",10,1,"E","Y",53,19,"N",6,"A",2,22,12,3,"Y","Y","E",2,2
"15753",15,7,18,5,"E","K","Y","E",8,"J",10,1,"K","N",84,9,"N",21,"A",3,34,9,4,"Y","N","C",3,12
"15754",1,6,11,7,"B","K","N","E",7,"H",15,2,"M","N",43,9,"Y",10,"A",3,31,21,6,"N","N","E",4,8
"15757",1,8,3,2,"N","H","Y","D",12,"B",10,1,"A","Y",57,15,"N",14,"C",2,40,13,6,"Y","Y","E",2,3
"15766",1,15,17,2,"N","A","Y","D",3,"B",10,3,"A","N",32,12,"N",3,"A",1,37,11,6,"Y","N","E",3,3
"15772",2,13,8,6,"N","H","Y","E",7,"J",15,1,"K","N",19,10,"N",3,"B",1,22,5,3,"Y","N","E",2,1
"15774",19,12,1,1,"N","K","Y","E",8,"J",10,1,"R","N",61,18,"Y",5,"A",2,40,3,6,"N","N","A",2,1
"15775",1,9,20,3,"B","H","N","D",3,"B",10,1,"A","N",79,12,"N",5,"B",1,37,17,4,"Y","N","E",1,1
"15777",4,4,17,1,"E","K","N","E",12,"J",15,1,"R","N",82,14,"N",17,"A",2,37,19,2,"Y","N","E",2,6
"15778",2,15,19,3,"B","C","Y","D",8,"B",20,1,"A","N",76,13,"N",13,"A",4,37,1,6,"Y","N","E",4,8
"15790",1,14,20,1,"E","H","N","D",3,"B",5,2,"I","N",64,7,"N",14,"A",1,40,12,6,"N","N","A",1,4
"15791",17,11,19,2,"W","I","N","E",12,"H",10,1,"R","Y",91,21,"N",11,"A",2,40,20,6,"Y","Y","E",2,2
"15796",9,4,18,7,"B","K","N","E",2,"H",10,1,"R","N",79,14,"N",7,"A",2,37,21,3,"Y","N","E",2,1
"15799",5,10,6,1,"N","H","Y","E",7,"J",10,1,"R","N",63,10,"N",3,"B",2,25,6,5,"N","N","A",4,1
"15800",1,8,14,5,"N","H","N","D",8,"L",10,1,"B","N",84,18,"N",6,"A",2,22,10,2,"Y","N","D",2,4
"15805",2,9,23,4,"N","H","N","E",12,"J",10,3,"J","N",49,14,"Y",3,"B",2,40,18,7,"Y","N","C",2,1
"15813",1,9,3,2,"B","H","Y","F",8,"H",10,3,"P","N",55,15,"Y",8,"B",1,34,7,3,"Y","N","E",2,1
"15819",1,17,21,2,"B","B","Y","D",12,"B",10,1,"D","Y",96,14,"N",18,"A",2,25,15,3,"Y","N","E",2,11
"15829",1,12,20,5,"B","I","N","E",2,"H",15,1,"J","N",24,11,"Y",7,"A",3,28,16,4,"Y","N","E",5,1
"15830",7,7,20,3,"N","K","N","E",8,"H",15,1,"N","N",46,12,"N",12,"A",2,34,14,3,"Y","N","C",2,8
"15837",2,19,6,1,"N","B","N","D",12,"B",10,1,"F","N",54,14,"N",3,"B",2,31,4,3,"N","N","A",2,1
"15838",1,14,8,5,"B","I","Y","E",7,"H",15,1,"J","N",71,12,"N",14,"A",2,22,18,5,"N","N","A",2,4
"15851",6,7,1,1,"N","B","N","D",7,"L",20,1,"I","N",62,10,"N",5,"B",1,25,25,3,"Y","N","D",4,1
"15857",1,19,19,2,"N","C","N","D",3,"B",15,1,"D","Y",95,17,"N",11,"A",1,31,11,4,"Y","Y","E",1,6
"15861",4,8,12,2,"W","C","N","D",3,"B",5,1,"E","N",77,14,"N",6,"A",2,40,1,3,"Y","N","E",3,3
"15863",1,14,11,1,"N","A","N","C",8,"B",15,3,"A","Y",81,14,"N",15,"A",2,37,10,1,"Y","Y","E",2,1
"15868",1,15,4,1,"N","C","N","D",8,"B",10,3,"I","N",58,19,"Y",3,"B",2,28,9,3,"Y","N","E",2,1
"15871",6,1,18,5,"C","H","Y","E",12,"J",10,1,"N","N",17,13,"N",13,"D",2,37,20,7,"N","N","C",4,1
"15873",4,7,15,2,"B","I","N","E",12,"I",15,1,"J","N",52,8,"N",15,"A",1,40,15,4,"Y","N","C",1,8
"15882",1,5,8,4,"S","I","N","E",7,"H",20,2,"K","N",99,9,"N",8,"A",2,31,5,5,"Y","N","E",2,1
"15888",1,6,3,2,"S","K","Y","F",3,"H",15,2,"O","N",59,11,"Y",16,"C",1,28,24,6,"Y","N","E",1,1
"15889",2,9,21,4,"W","C","N","D",12,"A",20,1,"E","N",68,13,"N",11,"A",2,31,4,3,"Y","N","D",3,8
"15894",4,8,19,1,"N","C","Y","D",12,"B",10,1,"I","N",18,12,"N",10,"C",1,28,11,7,"Y","N","C",1,1
"15901",3,16,7,5,"B","H","Y","E",8,"I",20,3,"J","Y",71,9,"Y",4,"B",2,40,1,3,"N","Y","A",3,3
"15903",4,16,4,3,"B","A","N","D",2,"B",20,2,"B","N",34,8,"N",13,"A",2,40,21,7,"N","N","B",2,3
"15905",3,2,18,4,"C","H","N","E",8,"H",15,1,"J","N",52,16,"N",19,"B",2,22,23,6,"Y","N","E",2,8
"15907",1,16,8,6,"N","A","N","D",8,"B",10,1,"A","Y",45,8,"Y",5,"A",2,37,22,1,"N","Y","A",2,2
"15920",1,17,1,1,"H","A","Y","B",3,"B",20,3,"A","N",48,8,"N",4,"C",1,40,19,3,"Y","N","E",1,1
"15922",4,5,8,3,"C","K","Y","E",7,"J",20,3,"K","N",45,10,"Y",12,"A",2,40,21,3,"Y","N","E",2,6
"15928",1,6,14,2,"N","A","Y","D",8,"B",20,2,"B","Y",99,9,"N",18,"A",1,34,20,7,"N","Y","E",1,6
"15930",1,15,3,2,"N","K","N","E",3,"J",5,1,"R","N",19,9,"Y",9,"A",2,37,17,3,"N","N","A",4,1
"15933",1,17,9,3,"B","K","Y","E",12,"H",5,1,"N","N",52,7,"N",12,"A",1,37,10,1,"N","N","A",1,7
"15935",2,1,14,4,"N","K","N","E",8,"H",10,1,"P","N",37,12,"N",15,"A",2,31,21,4,"Y","N","D",2,2
"15939",1,2,16,4,"N","A","Y","D",2,"L",20,1,"I","Y",75,12,"N",11,"C",2,37,7,7,"Y","Y","E",2,8
"15951",10,9,13,2,"N","C","Y","D",3,"L",20,1,"I","N",33,13,"N",13,"A",2,37,19,4,"Y","N","E",2,4
"15954",7,11,18,3,"N","C","N","D",8,"L",5,1,"I","Y",66,6,"N",9,"A",2,34,18,6,"Y","Y","E",2,4
"15959",4,16,10,7,"W","B","Y","D",2,"B",10,2,"H","Y",88,14,"N",13,"A",1,25,18,2,"Y","Y","E",3,3
"15966",5,11,19,6,"N","H","N","D",3,"L",10,3,"D","N",38,13,"Y",4,"B",1,37,18,4,"N","N","A",1,1
"15971",13,9,20,3,"N","C","Y","D",12,"L",15,2,"D","N",49,13,"Y",13,"A",2,37,16,4,"Y","N","B",2,10
"15984",6,6,18,4,"B","A","N","B",7,"B",10,1,"B","N",65,9,"Y",7,"A",2,34,21,4,"Y","N","E",5,3
"15988",4,2,14,1,"C","A","Y","D",8,"F",20,2,"B","N",53,22,"N",9,"A",1,25,24,1,"Y","N","E",5,2
"15989",7,14,19,4,"N","C","N","D",12,"A",15,1,"I","N",64,12,"N",7,"A",2,31,21,5,"N","N","B",3,3
"15992",2,3,7,3,"N","B","N","D",7,"L",20,1,"B","Y",76,13,"Y",16,"C",3,40,18,6,"Y","Y","E",3,11
"16000",4,15,22,3,"E","H","N","D",12,"B",10,3,"I","Y",98,21,"N",17,"C",1,34,1,1,"Y","Y","E",1,1
"16001",1,4,13,2,"N","C","Y","D",3,"B",10,2,"B","N",30,8,"N",2,"B",3,34,8,3,"Y","N","E",3,1
"16010",1,2,9,3,"C","K","N","E",2,"H",20,3,"N","N",50,11,"Y",11,"A",2,37,23,7,"Y","N","E",3,3
"16013",1,15,8,3,"N","H","N","D",8,"B",20,3,"A","N",34,11,"N",13,"B",3,37,10,4,"Y","N","E",3,1
"16026",13,12,7,5,"B","I","N","E",7,"H",10,1,"J","Y",69,11,"N",13,"A",1,25,2,2,"Y","Y","C",3,10
"16030",1,6,13,3,"S","A","Y","D",3,"B",15,1,"I","N",48,6,"N",16,"A",3,25,21,7,"Y","N","D",3,3
"16035",4,9,7,3,"N","K","Y","E",3,"H",20,3,"M","N",16,16,"Y",11,"A",2,34,17,7,"Y","N","E",2,4
"16042",1,13,19,2,"E","K","N","E",7,"H",15,1,"R","Y",67,14,"Y",16,"A",1,40,10,6,"Y","Y","E",1,2
"16052",1,13,21,5,"N","K","N","E",3,"J",15,1,"J","Y",77,15,"Y",8,"A",1,37,18,1,"Y","Y","E",1,6
"16053",7,8,23,2,"N","C","Y","D",3,"L",15,1,"D","N",61,19,"N",5,"B",1,28,11,1,"Y","N","E",1,1
"16060",1,8,5,4,"N","C","N","D",3,"B",10,1,"C","N",63,13,"N",4,"A",2,34,14,4,"Y","N","E",2,2
"16074",5,4,8,5,"N","A","Y","D",12,"B",10,1,"B","N",65,9,"N",16,"A",2,40,16,5,"Y","N","E",2,1
"16075",8,3,3,2,"W","B","Y","D",7,"B",15,2,"E","N",46,8,"N",3,"B",2,40,1,3,"Y","N","E",2,1
"16081",5,13,5,4,"N","B","Y","D",3,"L",10,1,"I","N",54,18,"Y",8,"A",2,37,4,4,"Y","N","E",2,5
"16086",24,19,20,1,"B","H","Y","E",8,"H",15,2,"R","N",61,12,"Y",15,"B",2,31,2,4,"Y","N","C",2,1
"16087",2,9,19,2,"W","H","N","E",3,"J",15,3,"N","N",32,12,"Y",6,"B",1,34,3,1,"N","N","A",1,1
"16092",2,3,20,4,"N","K","Y","E",3,"H",20,2,"N","N",69,9,"N",8,"A",1,40,14,6,"N","N","A",1,5
"16101",1,17,10,5,"N","K","Y","E",3,"H",20,1,"K","N",25,7,"N",10,"A",4,28,16,6,"N","N","B",4,5
"16109",1,19,12,1,"N","K","Y","E",12,"H",20,1,"J","N",36,10,"Y",7,"A",1,37,3,3,"N","N","A",3,2
"16110",5,4,7,5,"N","H","N","E",8,"I",20,3,"K","N",59,9,"N",11,"B",2,31,2,7,"N","N","A",4,1
"16113",4,2,15,1,"B","H","N","D",2,"B",15,1,"B","Y",36,15,"Y",14,"C",2,28,17,4,"Y","Y","E",4,1
"16122",10,9,19,6,"B","H","Y","D",2,"B",5,3,"G","N",61,16,"Y",13,"A",1,40,7,1,"Y","N","C",1,10
"16126",1,5,5,4,"B","I","N","E",3,"H",15,3,"R","N",12,7,"N",11,"A",2,34,18,6,"Y","N","E",2,1
"16131",3,6,11,4,"B","A","N","D",12,"B",15,3,"B","N",55,8,"N",10,"A",2,31,1,4,"Y","N","E",2,4
"16132",1,15,12,1,"N","C","N","D",8,"B",5,2,"B","N",36,10,"N",13,"C",2,25,12,2,"Y","N","D",2,1
"16133",9,6,19,2,"N","D","Y","D",3,"B",15,1,"D","Y",81,10,"N",4,"A",2,34,24,7,"Y","Y","E",2,5
"16141",1,18,19,4,"N","B","Y","D",8,"A",5,3,"I","N",89,8,"Y",17,"A",2,40,6,7,"Y","N","C",1,12
"16142",4,2,15,5,"C","H","N","E",8,"H",10,4,"K","N",44,10,"N",3,"B",2,37,22,5,"Y","N","E",2,2
"16143",14,9,18,8,"B","I","Y","E",8,"H",5,1,"K","N",54,14,"Y",12,"A",3,37,13,4,"Y","N","C",3,9
"16151",4,10,22,2,"N","K","N","E",3,"H",15,1,"J","Y",63,19,"N",13,"A",4,37,16,2,"Y","Y","C",4,1
"16166",6,6,2,1,"E","A","Y","D",7,"B",15,3,"I","Y",85,8,"Y",16,"A",2,22,3,3,"Y","Y","E",2,11
"16167",13,18,10,1,"N","H","Y","D",7,"B",10,1,"B","N",80,8,"Y",10,"A",2,31,5,6,"Y","N","C",2,5
"16168",8,14,19,3,"N","K","Y","E",12,"H",20,3,"J","N",72,11,"Y",13,"A",3,28,15,3,"N","N","A",5,5
"16169",1,15,13,2,"N","H","N","D",3,"B",15,1,"I","N",52,11,"Y",5,"A",2,31,2,6,"N","N","E",2,3
"16172",1,15,12,4,"W","I","Y","E",8,"H",20,3,"J","Y",96,16,"N",12,"A",2,37,17,3,"Y","N","E",3,7
"16177",3,11,19,3,"N","A","N","D",8,"L",20,1,"I","N",77,12,"N",20,"A",2,25,19,2,"Y","N","E",2,8
"16182",1,6,4,3,"B","A","N","D",3,"B",15,1,"B","Y",57,9,"N",6,"A",1,40,22,6,"N","Y","E",3,3
"16183",1,14,11,4,"B","I","Y","E",3,"J",10,1,"O","N",84,10,"Y",18,"A",1,40,14,6,"Y","N","B",1,8
"16185",1,18,4,3,"N","A","N","B",12,"B",15,1,"A","N",27,11,"N",11,"B",2,37,17,6,"N","N","A",3,1
"16188",4,9,15,3,"N","H","Y","D",8,"B",20,1,"B","N",90,14,"Y",15,"A",1,25,16,6,"Y","N","E",1,11
"16197",2,12,22,2,"N","K","Y","F",3,"H",10,1,"M","N",26,10,"N",4,"A",2,22,1,6,"Y","N","D",4,2
"16201",1,16,5,1,"N","H","N","E",8,"M",20,3,"N","N",22,9,"Y",3,"B",2,25,15,4,"N","N","A",4,1
"16214",8,9,5,3,"N","K","N","E",8,"H",15,1,"R","N",24,12,"N",9,"A",1,22,21,6,"Y","N","E",3,1
"16225",5,10,13,2,"N","H","N","D",7,"L",15,1,"I","N",17,16,"N",3,"B",2,34,18,3,"Y","N","E",2,1
"16233",1,17,6,4,"S","K","Y","E",2,"H",10,1,"R","N",49,8,"Y",4,"A",2,40,1,6,"Y","N","C",2,2
"16246",1,11,2,1,"N","C","N","D",7,"B",15,1,"I","N",74,17,"N",6,"B",2,40,18,1,"N","N","A",3,1
"16257",1,19,21,2,"N","K","N","F",3,"H",10,3,"R","Y",78,12,"N",11,"C",2,22,17,6,"Y","Y","C",2,1
"16266",1,13,12,2,"N","A","N","D",12,"B",20,1,"A","N",54,10,"N",12,"A",5,31,17,7,"Y","N","D",5,4
"16269",3,15,17,2,"N","K","N","E",3,"H",20,1,"N","N",32,14,"Y",9,"A",2,31,15,3,"Y","N","E",2,4
"16273",5,17,17,4,"B","H","N","E",8,"J",10,1,"K","N",53,10,"Y",13,"B",2,37,1,7,"N","N","A",3,4
"16274",1,3,1,1,"W","I","Y","E",7,"J",15,1,"R","Y",66,15,"N",11,"A",1,40,17,3,"Y","Y","C",1,1
"16277",1,15,18,3,"N","H","N","D",12,"B",10,3,"G","N",48,15,"N",3,"B",2,28,17,1,"Y","N","C",3,1
"16279",6,15,23,2,"C","B","N","D",12,"E",15,1,"D","N",44,12,"Y",18,"B",2,31,7,2,"Y","N","E",2,1
"16287",2,2,18,5,"N","B","Y","B",12,"L",20,1,"H","N",43,11,"N",12,"A",2,31,19,7,"N","N","A",2,1
"16289",8,5,15,7,"B","A","Y","D",8,"B",10,2,"B","N",50,7,"N",9,"A",2,25,11,3,"Y","N","E",2,1
"16300",1,16,1,1,"N","H","N","E",12,"J",15,1,"K","N",54,12,"N",10,"B",2,37,1,5,"Y","N","E",2,1
"16305",1,2,10,7,"N","B","Y","D",3,"B",10,3,"A","N",54,11,"N",10,"C",1,31,21,4,"Y","N","C",2,1
"16321",1,9,10,1,"N","K","Y","E",3,"J",20,1,"R","N",99,14,"Y",17,"A",2,31,7,3,"Y","N","D",2,5
"16322",1,5,1,1,"B","A","N","D",2,"B",15,3,"I","Y",70,7,"N",5,"C",2,40,4,4,"Y","Y","E",2,1
"16326",2,17,18,6,"B","A","Y","B",3,"L",15,1,"I","N",48,12,"Y",15,"A",3,22,20,2,"Y","N","C",3,6
"16331",9,7,2,1,"N","H","N","E",7,"N",10,2,"K","N",47,12,"N",10,"B",1,40,1,7,"Y","N","C",1,1
"16340",2,3,14,4,"N","C","N","D",8,"L",15,1,"B","N",59,8,"N",9,"B",1,31,2,2,"N","N","A",2,1
"16347",4,5,15,2,"C","A","N","B",3,"B",10,1,"I","N",51,6,"N",12,"C",1,31,14,2,"Y","N","E",1,1
"16351",10,8,8,5,"N","H","N","D",8,"B",15,1,"B","N",81,12,"N",12,"A",3,25,20,3,"Y","N","C",6,3
"16354",22,3,15,7,"N","H","N","E",12,"H",15,1,"P","Y",94,11,"N",10,"B",1,37,1,3,"Y","Y","E",1,11
"16357",1,7,19,6,"E","D","N","D",12,"B",20,2,"E","N",76,17,"N",4,"B",2,28,14,4,"N","N","A",2,1
"16361",19,14,23,4,"N","K","Y","E",8,"I",20,3,"N","N",37,28,"N",7,"A",2,37,18,3,"Y","N","E",2,1
"16376",1,12,19,4,"N","C","N","D",8,"L",20,1,"I","N",39,14,"Y",3,"B",2,37,1,6,"Y","N","E",2,1
"16381",1,3,17,1,"S","H","N","D",8,"B",5,3,"I","N",98,14,"Y",13,"A",2,37,19,3,"Y","N","E",2,5
"16382",2,11,2,1,"W","C","N","D",12,"L",10,1,"I","N",48,20,"N",11,"A",2,34,15,1,"N","N","A",3,5
"16388",7,6,15,2,"B","K","N","E",3,"J",20,3,"R","Y",50,6,"Y",11,"A",2,25,19,3,"Y","Y","E",2,1
"16389",8,12,2,1,"W","C","Y","D",8,"B",15,1,"E","N",18,14,"N",4,"B",1,40,4,6,"Y","N","E",1,1
"16392",7,5,20,1,"C","A","N","D",3,"L",10,1,"I","N",69,8,"N",12,"E",2,40,1,3,"Y","N","C",2,1
"16394",8,13,8,5,"N","K","N","E",3,"H",20,1,"K","N",67,12,"N",12,"A",1,34,1,3,"N","N","E",1,6
"16401",2,7,18,4,"B","H","Y","E",8,"H",10,3,"K","N",54,8,"Y",6,"B",2,31,11,3,"N","N","A",5,1
"16405",10,5,19,1,"N","K","Y","E",8,"J",10,1,"R","N",72,6,"N",13,"A",5,40,14,6,"Y","N","D",5,10
"16407",1,9,2,2,"N","A","N","D",12,"B",10,2,"I","Y",20,8,"N",9,"A",2,34,12,7,"Y","Y","E",3,2
"16410",10,12,12,4,"N","K","N","E",8,"H",10,1,"R","Y",62,20,"Y",4,"A",2,34,7,1,"Y","Y","E",2,1
"16415",1,5,11,7,"B","A","N","D",7,"B",15,1,"B","Y",83,8,"Y",18,"A",2,25,17,4,"Y","Y","E",2,3
"16418",5,9,18,4,"B","K","Y","E",12,"J",10,1,"R","N",54,12,"Y",6,"C",2,31,8,6,"Y","N","E",2,1
"16422",2,17,6,4,"N","A","Y","D",3,"B",20,1,"E","N",80,8,"N",12,"A",2,37,25,4,"Y","N","D",4,5
